id	title	author	authoryearofbirth	authoryearofdeath	subgenre	historical	scifi	lovestory	detective	downloads	type	subjects	language	length
PG1814	The Agony Column	Biggers, Earl Derr	1884	1933	detective	no	no	no	yes	70	Text	{'London (England) -- Fiction', 'Detective and mystery stories', 'Courtship -- Fiction', 'Americans -- England -- Fiction'}	['en']	22690
PG30585	A Diplomatic Adventure	Mitchell, S. Weir (Silas Weir)	1829	1914	historical	yes	no	no	no	29	Text	{'France -- Fiction', 'United States -- History -- Civil War, 1861-1865 -- Fiction', 'Historical fiction'}	['en']	22745
PG68349	Frank Reade, Jr., with his new steam man in Mexico: or, hot work among the greasers	Senarens, Luis	1863	1939	scifi	no	yes	no	no	21	Text	{'Dime novels', 'Inventors -- Fiction', 'Science fiction'}	['en']	22850
PG504	The Fifth String	Sousa, John Philip	1854	1932	lovestory	no	no	yes	no	22	Text	{'Love stories', 'Violinists -- Fiction'}	['en']	22979
PG64128	Her Serene Highness: A Novel	Phillips, David Graham	1867	1911	lovestory	no	no	yes	no	24	Text	{'Love stories', 'Princesses -- Fiction', 'Man-woman relationships -- Fiction', 'Art -- Collectors and collecting -- Fiction', 'Americans -- Foreign countries -- Fiction'}	['en']	23123
PG54942	Monica: A Novel, Volume 3 (of 3)	Everett-Green, Evelyn	1856	1932	lovestory	no	no	yes	no	28	Text	{'Love stories', 'Forgiveness -- Fiction', 'Marriage -- Fiction'}	['en']	23179
PG20726	A Slave is a Slave	Piper, H. Beam	1904	1964	scifi	no	yes	no	no	68	Text	{'Science fiction'}	['en']	23226
PG71477	Brave Bessie Westland : $b A story of Quaker persecution	Leslie, Emma	1838	1909	historical	yes	no	no	no	55	Text	{'Quakers -- Fiction', 'Great Britain -- History -- Charles II, 1660-1685 -- Fiction', 'Historical fiction'}	['en']	23320
PG54101	Cowardice Court	McCutcheon, George Barr	1866	1928	lovestory	no	no	yes	no	27	Text	{'Love stories', 'Adirondack Mountains (N.Y.) -- Fiction', 'Country homes -- Fiction', 'Neighbors -- Fiction'}	['en']	23348
PG4437	Vittoria — Volume 3	Meredith, George	1828	1909	historical	yes	no	no	no	9	Text	{'Italy -- History -- Revolution of 1848 -- Fiction', 'War stories', 'Historical fiction'}	['en']	23384
PG66163	The Cyberene	Phillips, Rog	1909	1965	scifi	no	yes	no	no	53	Text	{'Artificial intelligence -- Fiction', 'Science fiction', 'Time travel -- Fiction'}	['en']	23481
PG70924	The adventures of Dora Bell, detective	Corbett, George, Mrs.	1846	1930	detective	no	no	no	yes	49	Text	{'Detective and mystery stories, English', 'Women detectives -- Fiction', 'Short stories, English'}	['en']	23616
PG35003	The House in the Mist	Green, Anna Katharine	1846	1935	detective	no	no	no	yes	30	Text	{'Detective and mystery stories', 'Fiction'}	['en']	23799
PG64934	The Castlecourt Diamond Mystery	Bonner, Geraldine	1870	1930	detective	no	no	no	yes	69	Text	{'Detective and mystery stories', 'American fiction -- 20th century', 'Jewelry theft -- Fiction'}	['en']	24043
PG717	Chita: A Memory of Last Island	Hearn, Lafcadio	1850	1904	historical	yes	no	no	no	66	Text	{'Islands -- Fiction', 'Yellow fever -- Fiction', 'Physicians -- Fiction', 'Historical fiction', 'Missing children -- Fiction', 'Fathers and daughters -- Fiction', 'Hurricanes -- Fiction', 'Louisiana -- Fiction'}	['en']	24052
PG60580	The Big Blue Soldier	Hill, Grace Livingston	1865	1947	lovestory	no	no	yes	no	58	Text	{'World War, 1914-1918 -- Veterans -- Fiction', 'Love stories', 'Impersonation -- Fiction'}	['en']	24369
PG4440	Vittoria — Volume 6	Meredith, George	1828	1909	historical	yes	no	no	no	11	Text	{'Italy -- History -- Revolution of 1848 -- Fiction', 'War stories', 'Historical fiction'}	['en']	24449
PG4436	Vittoria — Volume 2	Meredith, George	1828	1909	historical	yes	no	no	no	10	Text	{'Italy -- History -- Revolution of 1848 -- Fiction', 'War stories', 'Historical fiction'}	['en']	24475
PG54941	Monica: A Novel, Volume 2 (of 3)	Everett-Green, Evelyn	1856	1932	lovestory	no	no	yes	no	43	Text	{'Love stories', 'Forgiveness -- Fiction', 'Marriage -- Fiction'}	['en']	24877
PG55719	The Social Secretary	Phillips, David Graham	1867	1911	lovestory	no	no	yes	no	31	Text	{'Washington (D.C.) -- Social life and customs -- Fiction', 'Love stories', 'Young women -- Fiction'}	['en']	24893
PG32530	Armageddon—2419 A.D.	Nowlan, Philip Francis	1888	1940	scifi	no	yes	no	no	333	Text	{'Science fiction', 'War stories'}	['en']	25055
PG8199	The Moon Metal	Serviss, Garrett Putman	1851	1929	scifi	no	yes	no	no	51	Text	{'Science fiction'}	['en']	25160
PG43159	Two Studios	Peard, Frances Mary	1835	1923	lovestory	no	no	yes	no	8	Text	{'Painters -- Fiction', 'Love stories', 'England -- Social life and customs -- 19th century -- Fiction', 'Man-woman relationships -- Fiction'}	['en']	25726
PG62377	Alcatraz of the Starways	dePina, Albert		1957	scifi	no	yes	no	no	33	Text	{'Revolutions -- Fiction', 'Psychic ability -- Fiction', 'Telepathy -- Fiction', 'Prisons -- Fiction', 'Science fiction', 'Venus (Planet) -- Fiction'}	['en']	25915
PG54940	Monica: A Novel, Volume 1 (of 3)	Everett-Green, Evelyn	1856	1932	lovestory	no	no	yes	no	33	Text	{'Love stories', 'Forgiveness -- Fiction', 'Marriage -- Fiction'}	['en']	25954
PG69637	On a lark to the planets: A sequel to "The wonderful electric elephant"	Montgomery, Frances Trego	1858	1925	scifi	no	yes	no	no	46	Text	{'Fantasy fiction', 'Science fiction', 'Interplanetary voyages -- Fiction'}	['en']	26052
PG4435	Vittoria — Volume 1	Meredith, George	1828	1909	historical	yes	no	no	no	8	Text	{'Italy -- History -- Revolution of 1848 -- Fiction', 'War stories', 'Historical fiction'}	['en']	26275
PG50268	Troubadour Tales	Stein, Evaleen	1863	1923	historical	yes	no	no	no	58	Text	{"Children's stories", 'Children -- Juvenile fiction', 'Historical fiction'}	['en']	26291
PG6283	The World for Sale, Volume 3.	Parker, Gilbert	1862	1932	lovestory	no	no	yes	no	7	Text	{'Love stories', 'Northwest, Canadian -- Fiction'}	['en']	26584
PG55374	Frank Reade, Jr., Fighting the Terror of the Coast	Senarens, Luis	1863	1939	scifi	no	yes	no	no	43	Text	{'Dime novels', 'Adventure stories', 'Inventors -- United States -- Fiction', 'American fiction -- 19th century', 'Popular literature -- United States', 'Airships -- Fiction', 'Science fiction'}	['en']	26988
PG54073	Frank Reade Jr.'s Submarine Boat; or, to the North Pole Under the Ice.	Senarens, Luis	1863	1939	scifi	no	yes	no	no	26	Text	{'Dime novels', 'Adventure stories', 'Inventors -- United States -- Fiction', 'American fiction -- 19th century', 'Popular literature -- United States', 'Science fiction', 'Submarines (Ships) -- Fiction'}	['en']	27082
PG19136	Hayslope Grange: A Tale of the Civil War	Leslie, Emma	1838	1909	historical	yes	no	no	no	41	Text	{'Historical fiction', 'Great Britain -- History -- Civil War, 1642-1649 -- Juvenile fiction'}	['en']	27158
PG43071	The Alternative	McCutcheon, George Barr	1866	1928	lovestory	no	no	yes	no	26	Text	{'Fathers and sons -- Fiction', 'Upper class families -- Fiction', 'Secretaries -- Fiction', 'Love stories'}	['en']	27167
PG54256	Frank Reade Jr.'s Air Wonder, The "Kite"; Or, A Six Weeks' Flight Over the Andes	Senarens, Luis	1863	1939	scifi	no	yes	no	no	31	Text	{'Dime novels', 'Adventure stories', 'Inventors -- United States -- Fiction', 'American fiction -- 19th century', 'Popular literature -- United States', 'Airships -- Fiction', 'Science fiction'}	['en']	27208
PG24102	Owen Clancy's Happy Trail; Or, The Motor Wizard in California	Standish, Burt L.	1866	1945	detective	no	no	no	yes	87	Text	{'Detective and mystery stories', 'Young men -- Fiction'}	['en']	27511
PG15406	The Little Red Chimney: Being the Love Story of a Candy Man	Leonard, Mary Finley	1862	1948	lovestory	no	no	yes	no	17	Text	{'Love stories', 'Fiction'}	['en']	27624
PG10608	The Turquoise Cup, and, the Desert	Smith, Arthur Cosslett	1852	1926	lovestory	no	no	yes	no	13	Text	{'Love stories', 'Cardinals -- Fiction', 'Sahara -- Fiction'}	['en']	27836
PG46345	Sir Quixote of the Moors: Being some account of an episode in the life of the Sieur de Rohaine	Buchan, John	1875	1940	historical	yes	no	no	no	45	Text	{'Covenanters -- Scotland -- Fiction', 'French -- Scotland -- Fiction', 'Historical fiction'}	['en']	27891
PG26925	The Bradys Beyond Their Depth; Or, The Great Swamp Mystery	Doughty, Francis Worcester	1850	1917	detective	no	no	no	yes	23	Text	{'Dime novels', 'Detective and mystery stories', 'American fiction'}	['en']	28116
PG17620	The Point Of Honor: A Military Tale	Conrad, Joseph	1857	1924	historical	yes	no	no	no	84	Text	{'Historical fiction'}	['en']	28187
PG56198	The Abandoned Country; or, Frank Reade, Jr., Exploring a New Continent.	Senarens, Luis	1863	1939	scifi	no	yes	no	no	41	Text	{'Dime novels', 'Explorers -- Fiction', 'Adventure stories', 'Inventors -- United States -- Fiction', 'American fiction -- 19th century', 'Popular literature -- United States', 'Science fiction'}	['en']	28368
PG63681	Tama	Watanna, Onoto	1875	1954	lovestory	no	no	yes	no	38	Text	{'Americans -- Japan -- Fiction', 'Love stories', 'Japan -- Fiction'}	['en']	28589
PG37152	A Maid of Many Moods	Sheard, Virna	1865	1943	historical	yes	no	no	no	20	Text	{'Christmas stories', 'Shakespeare, William, 1564-1616 -- Fiction', 'Young women -- Fiction', 'Historical fiction', 'Great Britain -- History -- Elizabeth, 1558-1603 -- Fiction'}	['en']	28753
PG15818	The Melting of Molly	Daviess, Maria Thompson	1872	1924	lovestory	no	no	yes	no	42	Text	{'Love stories', 'Widows -- Fiction', 'Reducing diets -- Fiction'}	['en']	28828
PG5310	The Point of View	Glyn, Elinor	1864	1943	lovestory	no	no	yes	no	30	Text	{'Love stories', 'British -- Italy -- Fiction', 'Rome (Italy) -- Fiction', 'Russians -- Italy -- Fiction'}	['en']	28850
PG22527	Beyond the Vanishing Point	Cummings, Ray	1887	1957	scifi	no	yes	no	no	54	Text	{'Science fiction'}	['en']	28909
PG38872	A Little Wizard	Weyman, Stanley John	1855	1928	historical	yes	no	no	no	29	Text	{'Great Britain -- History -- Civil War, 1642-1649 -- Fiction', 'Historical fiction'}	['en']	29058
PG4438	Vittoria — Volume 4	Meredith, George	1828	1909	historical	yes	no	no	no	11	Text	{'Italy -- History -- Revolution of 1848 -- Fiction', 'War stories', 'Historical fiction'}	['en']	29090
PG14896	The Diamond Master	Futrelle, Jacques	1875	1912	detective	no	no	no	yes	40	Text	{'Detective and mystery stories', 'Fiction'}	['en']	29144
PG1963	The Confession	Rinehart, Mary Roberts	1876	1958	detective	no	no	no	yes	75	Text	{'Detective and mystery stories', 'Fiction'}	['en']	29294
PG60294	Welsh Rarebit Tales	Cummins, Harle Oren	1859	1931	scifi	no	yes	no	no	47	Text	{'Short stories, American', 'Science fiction, American'}	['en']	29369
PG38981	The Chase of the Golden Plate	Futrelle, Jacques	1875	1912	detective	no	no	no	yes	63	Text	{'Van Dusen, Augustus S. F. X. (Fictitious character) -- Fiction', 'Robbery -- Fiction', 'Detective and mystery stories, American'}	['en']	29432
PG18529	August First	Andrews, Mary Raymond Shipman	1860	1936	lovestory	no	no	yes	no	40	Text	{'Love stories', 'Clergy -- Fiction', 'Epistolary fiction', 'Young women -- Fiction'}	['en']	29490
PG25438	The Airlords of Han	Nowlan, Philip Francis	1888	1940	scifi	no	yes	no	no	150	Text	{'Science fiction', 'War stories'}	['en']	29569
PG56062	From Zone to Zone: Or, The Wonderful Trip of Frank Reade, Jr., with His Latest Air-Ship	Senarens, Luis	1863	1939	scifi	no	yes	no	no	26	Text	{'Dime novels', 'Adventure stories', 'Inventors -- United States -- Fiction', 'American fiction -- 19th century', 'Popular literature -- United States', 'Airships -- Fiction', 'Science fiction'}	['en']	29588
PG37062	The Thousandth Woman	Hornung, E. W. (Ernest William)	1866	1921	detective	no	no	no	yes	53	Text	{'Detective and mystery stories', 'Murder -- Fiction'}	['en']	29651
PG56058	Lost in the Atlantic Valley; Or, Frank Reade, Jr., and His Wonder, the "Dart"	Senarens, Luis	1863	1939	scifi	no	yes	no	no	21	Text	{'Dime novels', 'Adventure stories', 'Inventors -- United States -- Fiction', 'American fiction -- 19th century', 'Popular literature -- United States', 'Science fiction', 'Submarines (Ships) -- Fiction'}	['en']	29796
PG55556	The Transient Lake; or, Frank Reade, Jr.'s Adventures in a Mysterious Country	Senarens, Luis	1863	1939	scifi	no	yes	no	no	32	Text	{'Dime novels', 'Adventure stories', 'Inventors -- United States -- Fiction', 'American fiction -- 19th century', 'Popular literature -- United States', 'Airships -- Fiction', 'Science fiction'}	['en']	29890
PG61911	The Oxbow Wizard	Roberts, Theodore Goodridge	1877	1953	detective	no	no	no	yes	36	Text	{'Detective and mystery stories', 'Conduct of life -- Juvenile fiction', 'Frontier and pioneer life -- Juvenile fiction', 'Trappers -- Juvenile fiction'}	['en']	29929
PG4441	Vittoria — Volume 7	Meredith, George	1828	1909	historical	yes	no	no	no	14	Text	{'Italy -- History -- Revolution of 1848 -- Fiction', 'War stories', 'Historical fiction'}	['en']	29967
PG28883	The Copper-Clad World	Vincent, Harl	1893	1968	scifi	no	yes	no	no	40	Text	{'Science fiction'}	['en']	30068
PG19147	The House in the Mist	Green, Anna Katharine	1846	1935	detective	no	no	no	yes	56	Text	{'Detective and mystery stories', 'Fiction'}	['en']	30111
PG55562	Frank Reade, Jr.'s Search for the Silver Whale: Or, Under the Ocean in the Electric "Dolphin"	Senarens, Luis	1863	1939	scifi	no	yes	no	no	30	Text	{'Dime novels', 'Adventure stories', 'Inventors -- United States -- Fiction', 'American fiction -- 19th century', 'Popular literature -- United States', 'Science fiction', 'Submarines (Ships) -- Fiction'}	['en']	30307
PG6281	The World for Sale, Volume 1.	Parker, Gilbert	1862	1932	lovestory	no	no	yes	no	8	Text	{'Love stories', 'Northwest, Canadian -- Fiction'}	['en']	30662
PG36876	Helena's Path	Hope, Anthony	1863	1933	lovestory	no	no	yes	no	16	Text	{'Love stories', 'Right of way -- Fiction', 'England -- Social life and customs -- Fiction'}	['en']	30662
PG62363	Love in Idleness: A Bar Harbour Tale	Crawford, F. Marion (Francis Marion)	1854	1909	lovestory	no	no	yes	no	21	Text	{'Love stories', 'Bar Harbor (Me.) -- Fiction'}	['en']	30979
PG37092	The Bradys' Chinese Clew; Or, The Secret Dens of Pell Street	Doughty, Francis Worcester	1850	1917	detective	no	no	no	yes	31	Text	{'Dime novels', 'Detective and mystery stories', 'New York (N.Y.) -- Fiction'}	['en']	31086
PG54654	The Sunken Isthmus; or, Frank Reade, Jr., in the Yucatan Channel.	Senarens, Luis	1863	1939	scifi	no	yes	no	no	24	Text	{'Dime novels', 'Adventure stories', 'Inventors -- United States -- Fiction', 'American fiction -- 19th century', 'Popular literature -- United States', 'Science fiction', 'Submarines (Ships) -- Fiction'}	['en']	31092
PG19593	The Third Violet	Crane, Stephen	1871	1900	lovestory	no	no	yes	no	57	Text	{'Love stories', 'Artists -- Fiction'}	['en']	31117
PG126	The Poison Belt	Doyle, Arthur Conan	1859	1930	scifi	no	yes	no	no	284	Text	{'Challenger, Professor (Fictitious character) -- Fiction', 'Science fiction'}	['en']	31202
PG29717	The Finding of Haldgren	Diffin, Charles Willard	1884	1966	scifi	no	yes	no	no	55	Text	{'Science fiction'}	['en']	31222
PG1960	Sight Unseen	Rinehart, Mary Roberts	1876	1958	detective	no	no	no	yes	64	Text	{'Detective and mystery stories', 'Fiction'}	['en']	31236
PG23886	Old Valentines: A Love Story	Havens, Munson Aldrich	1873	1942	lovestory	no	no	yes	no	53	Text	{'Orphans -- Fiction', 'Uncles -- Fiction', 'Love stories'}	['en']	31382
PG64892	The Real Lady Hilda: A Sketch	Croker, B. M. (Bithia Mary)	1848	1920	lovestory	no	no	yes	no	37	Text	{'Young women -- Fiction', 'Love stories', 'Stepdaughters -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction'}	['en']	31453
PG57825	Jimmy Drury: Candid Camera Detective	O'Hara, David	1878	1959	detective	no	no	no	yes	55	Text	{'Detective and mystery stories', 'Teenage boys -- Juvenile fiction', 'Photography -- Juvenile fiction', 'High school students -- Juvenile fiction'}	['en']	31485
PG65566	Porgy	Heyward, DuBose	1885	1940	lovestory	no	no	yes	no	73	Text	{'Love stories', 'People with disabilities -- Fiction', 'Charleston (S.C.) -- Fiction', 'African American men -- Fiction'}	['en']	31497
PG54709	The Galleon's Gold; or, Frank Reade, Jr.'s Deep Sea Search.	Senarens, Luis	1863	1939	scifi	no	yes	no	no	39	Text	{'Dime novels', 'Adventure stories', 'Inventors -- United States -- Fiction', 'American fiction -- 19th century', 'Popular literature -- United States', 'Science fiction', 'Submarines (Ships) -- Fiction'}	['en']	31500
PG15817	The Melting of Molly	Daviess, Maria Thompson	1872	1924	lovestory	no	no	yes	no	42	Text	{'Love stories', 'Widows -- Fiction', 'Reducing diets -- Fiction'}	['en']	31568
PG54648	Frank Reade Jr. and His Engine of the Clouds: Or, Chased Around the World in the Sky	Senarens, Luis	1863	1939	scifi	no	yes	no	no	25	Text	{'Dime novels', 'Adventure stories', 'Inventors -- United States -- Fiction', 'American fiction -- 19th century', 'Popular literature -- United States', 'Airships -- Fiction', 'Science fiction'}	['en']	31592
PG11451	The Rome Express	Griffiths, Arthur	1838	1908	detective	no	no	no	yes	62	Text	{'Detective and mystery stories'}	['en']	31690
PG20551	The White Invaders	Cummings, Ray	1887	1957	scifi	no	yes	no	no	44	Text	{'Science fiction'}	['en']	32004
PG55832	Richard Judkins' Wooing: A Tale of Virginia in the Revolution	Hains, T. Jenkins (Thornton Jenkins)	1866	1953	historical	yes	no	no	no	30	Text	{'Virginia -- History -- Revolution, 1775-1783 -- Fiction', 'Historical fiction'}	['en']	32211
PG13423	Zarlah the Martian	Grisewood, R. Norman (Robert Norman)	1876	1923	scifi	no	yes	no	no	24	Text	{'Mars (Planet) -- Fiction', 'Science fiction'}	['en']	32261
PG65438	The Moon Maker	Train, Arthur Cheney	1875	1945	scifi	no	yes	no	no	29	Text	{'Science fiction'}	['en']	32605
PG10709	Prince Zaleski	Shiel, M. P. (Matthew Phipps)	1865	1947	detective	no	no	no	yes	61	Text	{'Detective and mystery stories, English', 'Private investigators -- England -- Fiction'}	['en']	32622
PG63653	The Heart of Hyacinth	Watanna, Onoto	1875	1954	lovestory	no	no	yes	no	43	Text	{'Bildungsromans', 'Japan -- Fiction', 'Young women -- Fiction', 'Race relations -- Fiction', 'Love stories', 'Americans -- Japan -- Fiction'}	['en']	32652
PG11127	The Case of Jennie Brice	Rinehart, Mary Roberts	1876	1958	detective	no	no	no	yes	58	Text	{'Detective and mystery stories', 'Actors and actresses -- Fiction', 'Murder -- Fiction', 'Boardinghouses -- Fiction'}	['en']	32683
PG69168	The phantom hunter; or, love after death	Ellis, Edward Sylvester	1840	1916	detective	no	no	no	yes	31	Text	{'Dime novels', 'Girty, Simon, 1741-1818 -- Fiction', 'Wyandot Indians -- Fiction', 'Guardian and ward -- Fiction', 'Kentucky -- Fiction', 'Frontier and pioneer life -- Fiction', 'Attempted murder -- Fiction', 'Unrequited love -- Fiction', 'Detective and mystery stories', 'Arson investigation -- Fiction', 'Western stories', 'False imprisonment -- Fiction'}	['en']	32779
PG54629	Frank Reade, Jr., and His Electric Ice Ship; or, Driven Adrift in the Frozen Sky.	Senarens, Luis	1863	1939	scifi	no	yes	no	no	31	Text	{'Dime novels', 'Adventure stories', 'Inventors -- United States -- Fiction', 'American fiction -- 19th century', 'Popular literature -- United States', 'Science fiction'}	['en']	32883
PG20559	R. Holmes & Co.: Being the Remarkable Adventures of Raffles Holmes, Esq., Detective and Amateur Cracksman by Birth	Bangs, John Kendrick	1862	1922	detective	no	no	no	yes	61	Text	{'Criminals -- Fiction', 'England -- Fiction', 'Detective and mystery stories', 'Hornung, E. W. (Ernest William), 1866-1921 -- Parodies, imitations, etc.', 'Private investigators -- England -- Fiction', 'Doyle, Arthur Conan, 1859-1930 -- Parodies, imitations, etc.'}	['en']	32903
PG65012	Disappeared From Her Home: A Novel	Pirkis, Catherine Louisa	1839	1910	detective	no	no	no	yes	91	Text	{'Missing persons -- Fiction', 'Detective and mystery stories'}	['en']	33023
